start,start_lat,start_lng,end,end_lat,end_lng,start_type,end_type,type,index,success,polyline,distance,duration
cs lab saraboido,12.403208,-13.5283,hp labs kerouane,9.277698,-9.001033,center,prefecture,center_prefecture,99,1,eoujA~gqqAidDy}JrtBm_E|eAmzE}@yiD`eAmlB|gAqqDbvBpb@juAmH`L{yEwpBucA_fFyjCetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~B~zEwaAd`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@`{Iz|CzrJz`BdnM|bCt}Djl@prDsPv}DioApjFstGvz@su@dh@}tAhgAbm@dyHvgBbkA`_BhsB{xAzCm{BzpBqg@nuA_}EjQq~BqvAjBukBoxAimAka@adAyc@ot@cbBfxAa\~h@ix@`Du`@pk@_r@tg@asEplB_zEpn@ygEcdEaqCa~DsbA}oEygF}mCgvEgeE}|CarBo`AoN{eBcb@y}@ubBir@xsAan@xJwlA~~@knAnnCuSbfAaiAnl@m|Bf`DemFtE}~@iPks@lq@yWyi@{~@}NalAvb@sd@oWuzBv]gs@cXgj@|SkcC`e@c`C_lAsoD_hA{nGiKcs@~v@ksC_JclBfeAwoDuIg~BpoAsl@bUyfD`Zg|BcbBazCkuAs_Gsh@qtBhXs}Azv@kxF|uD_mCvhDc~A`fA_IhrAmu@`Ek|FjXupApqB|KddBvyAh_AcZttC_jD~wFii@duDokG|rAwlCdcGswBrrCw_AnFylA~zAyeAj`B_`Ch[klExw@{wJYarAjdBadCdp@{gA}MsuGty@ygEd}A}xD|jFkcAhtBeaByLy|Dhy@_qAzmC__H`cIulNv`A_qEk_@ukHjfAycRrbD}~@xrBsoBxtDouDn|DomAtzFs@vfJwn@l_FwsAtfC}qA~}@g{AxkCsI`xEjC|sLkrH|eAm_KmoCgjEsmCuoBiz@_rDmeIgwJke@_{AnzDe`ClzBu}Dj`C}hCjBehCblA{`GteDstAvjByrCdrBu`JzKeyJpzEosI~r@s~EggAizInqAopLykBg|Mj@gzBh|DavHj}DksKhq@kyFlvBu_FvaC{kDvsAgwFlmAurFmfAwaBe}Bo{HtKogHxk@saFilAqsCyh@wxDnpHoaGdyGeOtsA`o@lzBsz@lzDewBftCudNplFgbH`lBy}M`sGgtIn]u_ArGq]vCyObv@wfArqAakBzqDi`D`qFa\~iKq{DhoEupF|vHmmFznIyzBh`KsnAlpHejAb_If_BpoDpSz|DkQhfH_{E|cAld@taCqn@dsEgzE`fD}r@toDje@`nEuZzrC~K|bBfSf[quAt~DwM|bAu]zf@izA|pB{UvzBefCzrCyzDtgGoj@jyNrEvwNaF|`JvxAt_@rbA,881662,59788
cs lab saraboido,12.403208,-13.5283,hp labs mandiana,10.620208,-8.696904,center,prefecture,center_prefecture,100,1,eoujA~gqqAidDy}JrtBm_E|eAmzE}@yiD`eAmlB|gAqqDbvBpb@juAmH`L{yEwpBucA_fFyjCetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~B~zEwaAd`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@`{Iz|CzrJz`BdnM|bCt}Djl@prDsPv}DioApjFstGvz@su@dh@}tAhgAbm@dyHvgBbkA`_BhsB{xAzCm{BzpBqg@nuA_}EjQq~BqvAjBukBoxAimAka@adAyc@ot@cbBfxAa\~h@ix@`Du`@pk@_r@tg@asEplB_zEpn@ygEcdEaqCa~DsbA}oEygF}mCgvEgeE}|CarBo`AoN{eBcb@y}@ubBir@xsAan@xJwlA~~@knAnnCuSbfAaiAnl@m|Bf`DemFtE}~@iPks@lq@yWyi@{~@}NalAvb@sd@oWuzBv]gs@cXgj@|SkcC`e@c`C_lAsoD_hA{nGiKcs@~v@ksC_JclBnc@eq@v`@q}BuIg~BpoAsl@bUyfD`Zg|BcbBazCkuAs_Gsh@qtBhXs}Azv@kxF|uD_mCvhDc~A`fA_IhrAmu@`Ek|FjXupApqB|KddBvyAh_AcZttC_jD~wFii@duDokGt`@ssBfq@cX|fBefAf{Cmp@rrCw_AnFylA~zAyeAj`B_`Ch[klExw@{wJYarAjdBadCdp@{gA}MsuGty@ygEd}A}xD|jFkcAhtBeaByLy|Dhy@_qAzmC__H`cIulNv`A_qEk_@ukHjfAycRrbD}~@xrBsoBxtDouDn|DomAtzFs@vfJwn@l_FwsAtfC}qA~}@g{AxkCsI`xEjC|sLkrH|eAm_KmoCgjEsmCuoBiz@_rDmeIgwJke@_{AnzDe`ClzBu}Dj`C}hCjBehCblA{`GteDstAvjByrCdrBu`JzKeyJpzEosI~r@s~EhAwkDqiAqmD`q@m~El_@aqEykBg|Mj@gzBh|DavHj}DksKhq@kyFlvBu_FvaC{kDvsAgwFlmAurFmfAwaBe}Bo{HtKogHxk@saFilAqsCyh@wxDnpHoaGdyGeOtsA`o@lzBsz@lzDewBftCudNplFgbH`lBy}M`sGgtIn]u_ArGq]vCyObv@wfArqAakBpaDozDrOunBm}BylAcrBjp@wp@ixAeNwhBiY}oCm`BicDguC}EciCgTwr@qiCsyBieC{o@uiHzH{`Cdu@o|@vB{jFayCasEuHq}DqpAqlCi}BugHki@iwGsoBatFis@msDa@muDw~@gmFa_Acl@sx@vS,826536,58147
cs lab saraboido,12.403208,-13.5283,hp labs kouroussa,10.649507,-9.872592,center,prefecture,center_prefecture,101,1,eoujA~gqqAidDy}Jtr@w|B|`AuaAt|@{yAfHq_C}@yiD`eAmlB|gAqqDbvBpb@juAmH`L{yEwpBucAgjCso@wzAezAetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~B~zEwaAd`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@`{Iz|CzrJz`BpwC~eAruH|{@bl@p@ppCxj@prDsPv}DioApjFstGvz@su@dh@}tAhgAbm@hrBrtAlpAcFltBfYvYvmAjp@hPhsB{xAtZ_tAyUmf@zpBqg@sKkgBbbBstBjQq~BqvAjBq}@fCcm@w|Agh@e_@ad@eAadAyc@_r@w[oAkeAfxAa\xRwz@dUlAk\wVla@}Hpk@_r@t[qYeRu}AoJ_}@ti@y[pc@qzA~gAm~Bpn@ygE}dAahAe~B_hAa~DsbA}oEygFmeBqzBog@uzAgeE}|CarBo`AoN{eBcb@y}@yMgh@{sAaIxsAan@xJwlAvXkgAfe@_FvgA|DveAsYbfAaiAnl@m|BvrA{zAnlAiqCtE}~@iPks@lq@yWyi@{~@}NalAvb@sd@`L{s@qd@yeAv]gs@kr@wQfYoW|SkcC`e@c`C_lAsoDgDcoAwbAw~DiKcs@n[mrAzc@eKkHws@sRar@rGay@nc@eq@mIkpAdk@el@i]qaArRu{@poAsl@bUyfD`Zg|BcbBazCs_@_aCwt@s}Bsh@qtBhXs}Azv@kxF|uD_mCvhDc~AdTee@zp@d[hrAmu@eNmcBfT}wCjXupApqB|KddBvyAh_AcZttC_jD~wFii@xzAapBjyAmzCt`@ssBfq@cX|fBefAf{Cmp@rrCw_AnFylA~zAyeAj`B_`Ch[klExw@{wJYarAjdBadCdp@{gA}MsuGty@ygEd}A}xD|jFkcAhtBeaByLy|D{Ceq@d~@y^hlAg_Dp`Aw~BnuBuwCplE_tIdi@cz@gXef@xo@unBk_@ukHjfAycRrbD}~@xrBsoBxtDouDn|DomAtzFs@vfJwn@lzAiF~cCmlAzaAkAxcAqoA~}@g{AxkCsI`xEjCbnEgcEjaDc{@lbA_r@|eAm_KmoCgjEsmCuoBiz@_rDmeIgwJke@_{AnzDe`ClzBu}Dj`C}hCjBehCblA{`GteDstAvjByrChdAwlBzl@}rFzKeyJpzEosI~r@s~EhAwkDqiAqmD`q@m~El_@aqE{`@upD{mA}kD|Bs}Bj@gzBh|DavHphB{eFxsAolDhq@kyFlvBu_Ffr@q~AnnAilAvsAgwFhgBuuH,652199,46110
cs lab saraboido,12.403208,-13.5283,hp siguiri laboratory,11.420392,-9.167615,center,prefecture,center_prefecture,102,1,eoujA~gqqAidDy}JrtBm_E|eAmzE}@yiD`eAmlB|gAqqDbvBpb@juAmH`L{yEwpBucA_fFyjCetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~B~zEwaAd`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@`{Iz|CzrJz`BpwC~eAruH|{@t}Djl@prDsPv}DioApjFstGvz@su@dh@}tAhgAbm@vcEnmAltBfYbkA`_BhsB{xAzCm{BzpBqg@sKkgBbbBstBjQq~BqvAjBukBoxAimAka@adAyc@ot@cbBfxAa\~h@ix@`Du`@pk@_r@nHgxBd^yyAplB_zEpn@ygEcdEaqCa~DsbA}oEygF}mCgvEgeE}|CarBo`AoN{eBcb@y}@ubBir@xsAan@xJwlA~~@knAvgA|DveAsYbfAaiAnl@m|Bf`DemFtE}~@iPks@lq@yWyi@{~@}NalAvb@sd@oWuzBv]gs@kr@wQfYoW|SkcC`e@c`C_lAsoDgDcoAwbAw~DiKcs@~v@ksC_JclBnc@eq@v`@q}BuIg~BpoAsl@bUyfD`Zg|BcbBazCkuAs_Gsh@qtBhXs}Azv@kxF|uD_mCvhDc~AdTee@zp@d[hrAmu@`Ek|FjXupApqB|KddBvyAh_AcZttC_jD~wFii@duDokGt`@ssBfq@cX|fBefAf{Cmp@rrCw_AnFylA~zAyeAj`B_`Ch[klExw@{wJYarAjdBadCdp@{gA}MsuGty@ygEd}A}xD|jFkcAhtBeaByLy|Dhy@_qAzmC__H`cIulN|OiaBxo@unBk_@ukHjfAycRrbD}~@xrBsoBxtDouDn|DomAtzFs@vfJwn@l_FwsAtfC}qA~}@g{AxkCsI`xEjC|sLkrH|eAm_KmoCgjEsmCuoBiz@_rDmeIgwJke@_{AnzDe`ClzBu}Dj`C}hCjBehCblA{`GteDstAvjByrChdAwlBzl@}rFzKeyJpzEosI~r@s~EhAwkDqiAqmD`q@m~El_@aqE{`@upD}iAqjHj@gzBh|DavHj}DksKhq@kyFlvBu_Ffr@q~AnnAilAvsAgwFlmAurFqf@y`@{^}_Ae}Bo{HtKogHbr@_bBiEs~BilAqsCsl@gwDgc@m|BugA{bDpXoqDiUupEqgCsxAk_Tk|KocKmv@}uIfPgdDmxC~Z}~C|rA}pCiXo|CoqCs{A{gDdHemBjmBm}BcbAscBuuC{z@ezCfKc}Cjk@ywFaeAcoIevIcyJaaF}sCikGgy@siOjbDkqJhpE{qIseA,808238,57407
cs lab saraboido,12.403208,-13.5283,hp labs forekaria,9.431525,-13.090437,center,prefecture,center_prefecture,103,1,eoujA~gqqAidDy}Jtr@w|B|`AuaAt|@{yAfHq_C}@yiD`eAmlB|gAqqDbvBpb@juAmH`L{yEwpBucAgjCso@wzAezAetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~BzlAsc@bmCc]d`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@`{Iz|CzrJz`BpwC~eAruH|{@bl@p@ppCxj@prDsPv}DioApjFstGvz@su@dh@}tAhgAbm@ffCnlBh@|v@gGlq@vx@t]ds@~oEp]dqCb[xhBlwAhcChdA~e@ryBbF|yBoSfRhz@hlAea@lpDyHr|@|j@`bAyNxbAhtAdl@~WvzD~|@zjBruAfsCzlAxfDhXfyCt@|mB|_@pwBmj@txA{ZboAmCl]wo@tZ}^|hAkD~wCmSxcFzg@hcB_rAnWmlAb}@_cCmNiuBnsB_j@rhBtg@vaCpEdiC{l@bkCaj@`cBfObqAcHt|AaDtaA_TtiA}B~]pk@j`DbCho@_i@ve@gxA`gCoxAhhBmr@vb@xLvyAae@njA}V|P_aBbTunAlmAma@ja@mz@qc@sRx]waCjh@_P_Qkd@es@uvAqOq_AlhAob@dx@kOzvE`YtbEfXpnA|c@`mExg@tcB{Md]}[v|AjLxwBtIjgBlyA|oBkAzbAutBn}BwOnxB|w@~wA`y@nPd~@~G~mAzd@~}AduAv`Aff@ge@`|@|DvrAo]jvA~Nhd@llAbtDfhEtvBpwBr]bxAzv@tl@lfAt`CvsAhjBnl@r_B~i@lnDpm@d]z`Cpr@pCxlApdBd_CrM`f@rYgYr`Bh@bNiSfr@{~@vxA_lBrdAzLpBcgAdw@ck@~tA|CjjBm@`eBnq@pdBg]zwAiLdzB}j@xzD_gAdeCmTh~E}dApaAep@fxAeM`eAej@fk@tQdxB}h@rUww@t~@vEv_AzeC`s@||@rh@jtBhk@z{@bRfkAblAvmBda@|e@cUf~@re@te@dsAq\`pBwJntC_x@buAcGdZbXpm@h\laBha@vaC}zAdyAg{@p`CsiAzvIqwDzuA}e@xkBev@~_B}j@ho@ljAt_DwInsA_Bf{@eeAtmE{mF`mAzBhvCiYlbBee@~eAuCh{@odAb`Aog@l}@wGpXemBbfCs~Bxw@mn@xcBlEniBsGd~@aEdXdpAuRpxBldBlG|w@n@zp@cU|s@~l@pt@hbAln@_]vnBeeAlj@gChd@ir@jgBgf@b_Ag[lZuIj~A~cF`e@id@|^iLrk@g{@fo@cr@bpCgwBb[wk@,531566,36178
cs lab saraboido,12.403208,-13.5283,hp labs coyah,9.706859,-13.392595000000002,center,prefecture,center_prefecture,104,1,eoujA~gqqAkuAowD}mAieEtr@w|B|`AuaAt|@{yAfHq_C}@yiDzCgiAd`Aeb@|gAqqDbvBpb@juAmH`L{yEwpBucAgjCso@wzAezAetDyw@o\o\ji@{s@~vCy`ClwF}{Ahd@mx@jnBkeAzlAsc@bmCc]d`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@vuCpvAhdEheAzrJz`BpwC~eAruH|{@bl@p@f_BeAhp@~l@j`BaMdqAqBpcCys@dy@oZ`}@cyAnlDozDvz@su@dh@}tAhgAbm@ffCnlBh@|v@gGlq@vx@t]ds@~oEp]dqCb[xhBzn@jbBpg@|_@hdA~e@ryBbF|yBoSfRhz@hlAea@lpDyHr|@|j@`bAyNxbAhtAdl@~WvzD~|@zjBruAfsCzlAxfDhXfyCt@|mB|_@loAlCbg@{n@`Xef@r_AhJboAmCl]wo@tZ}^|hAkD~wCmSxcFzg@hcB_rAnWmlAb}@_cCmNiuBnsB_j@rhBtg@vaCpEdiC{l@bkCaj@`g@wJ~z@~Zzj@kTfe@fKt|AaDdH}_@nx@|JtiA}B~]pk@nw@|OzgByKho@_i@ve@gxA|e@}Ib`BqmAhhBmr@vb@xLvyAae@z]|Rrk@{j@|P_aBbTunAlmAma@ja@mz@qc@sRx]waCjh@_P_Qkd@es@uvAqOq_AlhAob@dx@kOny@qWj|Crq@tbEfXpnA|c@`mExg@tcB{Md]}[v|AjLxwBtIjgBlyA`dAxUzj@eXzbAutBn}BwOnxB|w@`m@vL|i@hk@sUbUz^dTfGzR~G~mAzd@~}AduAv`Aff@ge@`|@|DvrAo]jvA~Nhd@llAx{@pr@hwBttCtvBpwBr]bxAzv@tl@lfAt`CvsAhjBnl@r_B~i@lnDb^jr@lNeTz`Cpr@pCxlApdBd_CrM`f@rYgYr`Bh@bNiSlAiYxo@qd@vxA_lBrdAzLpBcgAdw@ck@~tA|CjjBm@`eBnq@pdBg]jd@k]nr@`PhmA}Czk@_f@tpAyp@biBeUdeCmTh~E}dApaAep@fxAeM`eAej@fk@tQdxB}h@rUww@t~@vEv_AzeC`s@||@rh@jtBhk@z{@bRfkAblAvmBda@|e@cUf~@re@te@dsAq\`pBwJntC_x@buAcGdZbXpm@h\laBha@vaC}zAdyAg{@p`CsiAzvIqwDbu@pAv_@oh@xkBev@~_B}j@ho@ljAt_DwInsA_Bfn@baEt_EjoFvaA`}B`_@|aDfq@jw@dlBrv@hoCptBrlBbHnw@znB,491557,32777
cs lab saraboido,12.403208,-13.5283,hp labs dubreka,9.790622,-13.526892000000002,center,prefecture,center_prefecture,105,1,eoujA~gqqAidDy}Jtr@w|B|`AuaAt|@{yAfHq_C}@yiDzCgiAd`Aeb@|gAqqDbvBpb@juAmH`L{yEwpBucAgjCso@wzAezAetDyw@o\o\ji@{s@~vCy`ClwF}{AtsCy~BzlAsc@bmCc]d`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBvfCg_@vuCpvAhdEheAzrJz`BpwC~eAruH|{@bl@p@f_BeAhp@~l@j`BaMdqAqBpcCys@dy@oZ`}@cyAnlDozDvz@su@dh@}tAhgAbm@ffCnlBh@|v@gGlq@vx@t]ds@~oEp]dqCb[xhBzn@jbBpg@|_@hdA~e@ryBbF|yBoSfRhz@hlAea@lpDyHr|@|j@`bAyNxbAhtAdl@~WvzD~|@zjBruAfsCzlAxfDhXfyCt@|mB|_@pwBmj@`Xef@r_AhJboAmCl]wo@tZ}^|hAkD~wCmSxcFzg@hcB_rAnWmlAb}@_cCmNiuBnsB_j@rhBtg@vaCpEdiC{l@bkCaj@`g@wJ~z@~ZbqAcHt|AaDdH}_@nx@|JtiA}B~]pk@j`DbCxx@|`B]xlApSvdDjFj|@}tAvZepA`Wof@|}@jStf@p_@cf@fiA|[fnAfTh~CsVdiAeQjz@md@|jDcQv}@kBvw@waA|nCnH~rD|QxdC_{Bz~Atl@fkAtCd{Aoy@j}@iw@bjAcc@yp@ixAgjAoXs`As[sS{cAdG_`@nn@_a@zh@dLvzAq`@vx@eQzTofAz@}sAJ}fAf~@dwAjmAl\zpBx~@xh@fh@yOpo@`]ra@W~iAqJvpCoa@hf@dh@~m@li@x`Bc\pyCnTh_Bx{@tk@gK|tCfMzvAb~AtfApJx}@xvAxaAldE}Y`_B`gCfz@vbB|`Ct`Bl{AtJxe@ag@twBwh@nzAvzB|p@rkB~bCzpCxvAzn@z{BPhyAh~@fzExtB`bAv~@xcAdfBdbB|`AzxBdo@b{@y^jr@h[Xhx@v~@|j@xpDvaCtpBhaCpr@l}AsG~_@sz@lqBnwAjxEhXtl@ta@eSlsAcR~gAvwCxmA|aA`{AlVxyEfiB`tDvgFddBpKhmAktBx_DpRfuCgQxrGepAzv@aWfdBm@ncAjm@rqAwjBlkA{tDyT_rCbjAa|Clu@_x@|tB`_@|sBbbAboAoHniBWpt@cJrbDmjBvdC{`At~Boj@ztChEpo@_bAu_@ixBoa@e|@nc@m~@~b@ylCjd@qtBdJw~BnCqMhkAqNjmB{Iv{AzJtO}Ot\}NpfBxPnp@pfA~fArc@pKbMe@tqC,515332,30822
cs lab saraboido,12.403208,-13.5283,hp labs telimele,10.906827,-13.08431,center,prefecture,center_prefecture,106,1,eoujA~gqqAaKeUaPaDgx@g|C}mAieEOgd@~]_w@dTo_@|`AuaAt|@{yAdIom@]aqA}@yiDzCgiAd`Aeb@x{@{`B`Pyo@}C{^rWiFdP|Qn\jWxn@Mlx@zH|[iR`L{yEmh@ce@igAq]mrAoRyv@c\wzAezAetDyw@o\o\uA{a@`l@_QxtAoo@daAipAhfBui@xn@ig@h`B}Hf\iU`Gcb@jnBkeAzlAsc@lsA}`@tx@xBfqA}^|mCsyAjrC}mFf}@ayAle@kZ~nBwV~p@ye@dnAiaBfj@g^n{A_@jt@v`@j`Bxt@bqBt\drArg@p}Cvr@ntAj^x~BvM`hBx_@dSjZhZxIzj@bGxyB|e@p|@xQh~@uJzPmAZ\HfGbl@p@f_BeAhp@~l@`lA~IhSaXdqAqBbcByc@{BuDhc@iIll@sWvK{A`Pcp@rFkUjd@sQfgAypAfdBuhBtd@ym@`UyFzIq`Ah]kShgAbm@ffCnlBh@|v@{Pnc@rH|LnXXtVxGpG`TvLfcAle@vkClPfx@bL|wAb[xhBte@tm@dHts@nGda@`_@g@zRh[zWeBpWzLzQeGd]dOphA[`w@oEfVgJrj@wApQxWTna@hlAea@lwAt@~wAoJhb@pNhYj[~m@oV`StFxbAhtAdl@~WhuAvTfg@`Bd|@dd@|oAh{A|YuD|v@ne@j^~DhMdUrm@dJlGjCx_AAnvAhD`FtNvQvDth@oMx|AlIvCrSdiBhKloAlCbg@{n@`Xef@r_AhJboAmCl]wo@aJoEve@mX|hAkDhVzCt`CiXnn@wBtd@h@zb@dOjq@lPjx@tHhcB_rAvR_c@vCmh@`_@az@fe@_e@eG}a@iY}w@Yya@tJqYvy@oRvx@oV`p@rGpw@`_@hiA`Slw@oLnk@_Yj`@]ps@qMvFkCbvAkYlj@cApHqM`g@wJ`Y|`@|`@}D|JyW|^lBfe@fKdi@`HzSnBr]sPdH}_@nx@|JxRyJzu@zF~]pk@`YhWl]kFzgByKb[]dSah@x@me@|c@yq@|e@}Ija@_f@tg@gH`Ui]jh@oi@|~@}Gvb@xL`XuUjb@qAh]yKz]|Rrk@{j@uAwa@rSg~@cNcf@fc@qg@ja@g[`k@eEja@mz@{GeWuZpCtTsvAqNgc@tW{Ejh@_PpDwHqVsZwj@we@mG}o@qOq_Ahx@yNps@|{@za@d[h^di@fOvJ|jAj|AtTxIfn@dR~y@zSrQyHEaOz[ue@|DaZld@uShXk@`y@vh@hu@bXnbA|d@tV|_@i@nR~BlEr`@fJzLpShMjh@,290588,17987
cs lab saraboido,12.403208,-13.5283,hp labs lelouma,11.430577,-12.683847,center,prefecture,center_prefecture,107,1,eoujA~gqqAc\gZgx@g|C}mAieEn]g|AdTo_@|`AuaAt|@{yAfHq_C}@yiDzCgiAd`Aeb@x{@{`BbKuoAbvBpb@lx@zH|[iR`L{yEmh@ce@igAq]gjCso@wzAezAetDyw@o\o\uA{a@`l@_QxtAoo@daAipAhfBui@xn@ig@h`B}Hhd@mx@jnBkeAzlAsc@lsA}`@tx@xBfqA}^|mCsyAjrC}mFtcBmtB~nBwV~p@ye@dnAiaBfj@g^n{A_@vuCpvAhdEheAp}Cvr@htEbm@`hBx_@dSjZhZxIzj@bGxyB|e@z{BbFvQo@HfGbl@p@f_BeAhp@~l@`lA~IhSaXdqAqBpcCys@dy@oZ`Pcp@~k@_h@nlDozDtd@ym@`UyFzIq`Ah]kShgAbm@ffCnlBh@|v@gGlq@nXXf_@z\ds@~oEp]dqCb[xhBzn@jbBnGda@`_@g@zRh[zWeBpWzL`p@~FphA[|yBoSfRhz@hlAea@lpDyHr|@|j@`bAyNxbAhtAdl@~WhuAvTldBfg@|oAh{A|YuDhvAnk@|{@j`@fhAhCnvAhD`FtNvQvDnfCaC|mB|_@loAlCbg@{n@`Xef@r_AhJboAmCl]wo@tZ}^|hAkD~wCmSnn@wBphAnPvjBbZhcB_rAnWmlA`_@az@fe@_e@eG}a@iY}w@zIk|@nsB_j@`p@rGpw@`_@hiA`Slw@oLnk@_Yj`@]h{@}QbkCaj@`g@wJ`Y|`@|`@}Dzj@kTfe@fKdi@`Hnr@cMdH}_@nx@|JtiA}B~]pk@nw@|OzgByKb[]dSah@ve@gxA|e@}Ija@_f@v}@qf@jh@oi@|~@}Gvb@xLvyAae@z]|Rrk@{j@|P_aBcNcf@fc@qg@lmAma@ja@mz@{GeWuZpCtTsvAqNgc@tW{Ejh@_P_Qkd@wj@we@mG}o@qOq_AlhAob@dx@kO|XoQgBiZy^{x@ygAu}@m]tAiGgq@oaApBqp@Fys@c`Byc@uq@go@gw@eZoz@kg@id@yTsm@mAkn@za@cn@j`@gn@yeAq_Bwj@iy@w\ceAmWsxBg`AuAcZhS{n@}DgUtTk{@fg@{yAs@{u@{`A}Ssx@sl@uKgx@baAos@hEq_Bu}@uo@cjBqr@tUu|AyLylAldAyKpt@uMjrAmc@`z@iZrXgOvYec@jCeh@wPyP_ZoUck@y_AkYwaBcaCe`AXax@mu@uw@{aBsCkkAuw@or@oeB{fA}fBeOk}@wv@sZut@{|@g]wkDqeCm\wc@lIq`@_WiAfOs_@]_wA`Z}}A|EhD,360939,23232
cs lab saraboido,12.403208,-13.5283,hp labs tougue,11.439689,-11.663432,center,prefecture,center_prefecture,108,1,eoujA~gqqAc\gZgx@g|C}mAieEtr@w|B|`AuaAt|@{yAfHq_C}@yiDzCgiAd`Aeb@x{@{`BbKuoAbvBpb@juAmH`L{yEwpBucAgjCso@wzAezAetDyw@o\o\uA{a@`l@_QxtAoo@daAipAhfBui@bpCgq@hd@mx@jnBkeAzlAsc@lsA}`@tx@xBd`FqyBjrC}mFtcBmtB~`Dq}@dnAiaBfj@g^n{A_@vuCpvAhdEheAp}Cvr@htEbm@pwC~eAzj@bGxyB|e@z{BbFvQo@HfGbl@p@f_BeAhp@~l@`lA~IhSaXdqAqBpcCys@dy@oZ`Pcp@~k@_h@nlDozDvz@su@zIq`Ah]kShgAbm@hrBrtAlpAcFltBfYvYvmAjp@hPvt@os@p}@kd@tZ_tAyUmf@`\eNzU\||@iYsKkgBbbBstB~Sao@sAonAqvAjBq}@fCcm@w|Agh@e_@ad@eAadAyc@_r@w[oAkeAl|@cZxZ}@xRwz@dUlAk\wVla@}Hpk@_r@t[qYeRu}AoJ_}@ti@y[pc@qzA~gAm~Bji@qbBdDgdBoQqn@mr@oXe~B_hAggBuYyuA}g@}oEygFmeBqzBlAmr@}i@gg@opAk{@wsBq`Bak@wD_fAwz@oN{eBcb@y}@yMgh@{sAaIxS}k@~d@|D~XaGxJwlA^eq@vWeUfe@_Flw@}UhOz[veAsY`p@_T`Uat@zf@{q@rDqiAdUys@p|@af@nlAiqCtE}~@iPks@bf@RhJmXcc@__@uE{^uZgc@vJyg@hX_ElIs^fUeDeHun@qd@yeAv]gs@kr@wQfYoWsGa_@p\icB`e@c`Ce`@gbAyj@klBgDcoAyVemBg^ig@uKgh@gMoZbAwKE{Jn[mrAzc@eKkHws@sRar@rGay@nNe[eWoBdl@oQmIkpAdk@el@i]qaArRu{@tbA}HzKub@nOazArDwkAbPyTiF{a@fPqcAqPiUqpAwcChCyrA}c@em@wt@s}BuH}cA}^so@uKae@~TwA~Nyt@nYm`Bj\}vCbN{r@rkA{SdzAgdAbqByrArv@iJdTee@zp@d[`a@uNfp@we@eNmcBoAagAvV{oAjXupAvUwExzAtRddBvyAh_AcZxaB{{Bzq@cm@~wFii@zeAwx@|Siv@jyAmzChk@yvAsIy[fq@cX|fBefAf{Cmp@`~Aqm@ps@eQhSiPyKo{@rs@oDjf@i`AxIgk@tb@}Tzq@y}@h[klEdJslCl^y{BaFacAfTki@tUol@oVqd@vh@ew@p[gb@nr@kV|IaD,389468,25377
